id,description,name,name_with_namespace,path,path_with_namespace,created_at,default_branch,tag_list,topics,ssh_url_to_repo,http_url_to_repo,web_url,readme_url,forks_count,avatar_url,star_count,last_activity_at,container_registry_image_prefix,marked_for_deletion_at,marked_for_deletion_on,packages_enabled,empty_repo,archived,visibility,resolve_outdated_diff_discussions,repository_object_format,issues_enabled,merge_requests_enabled,wiki_enabled,jobs_enabled,snippets_enabled,container_registry_enabled,service_desk_enabled,can_create_merge_request_in,issues_access_level,repository_access_level,merge_requests_access_level,forking_access_level,wiki_access_level,builds_access_level,snippets_access_level,pages_access_level,analytics_access_level,container_registry_access_level,security_and_compliance_access_level,releases_access_level,environments_access_level,feature_flags_access_level,infrastructure_access_level,monitor_access_level,model_experiments_access_level,model_registry_access_level,emails_disabled,emails_enabled,shared_runners_enabled,lfs_enabled,creator_id,import_status,open_issues_count,description_html,updated_at,ci_config_path,public_jobs,shared_with_groups,only_allow_merge_if_pipeline_succeeds,allow_merge_on_skipped_pipeline,request_access_enabled,only_allow_merge_if_all_discussions_are_resolved,remove_source_branch_after_merge,printing_merge_request_link_enabled,merge_method,merge_request_title_regex,squash_option,enforce_auth_checks_on_uploads,suggestion_commit_message,merge_commit_template,squash_commit_template,issue_branch_template,warn_about_potentially_unwanted_characters,autoclose_referenced_issues,max_artifacts_size,external_authorization_classification_label,requirements_enabled,requirements_access_level,security_and_compliance_enabled,compliance_frameworks,namespace.id,namespace.name,namespace.path,namespace.kind,namespace.full_path,namespace.parent_id,namespace.avatar_url,namespace.web_url,_links.self,_links.issues,_links.merge_requests,_links.repo_branches,_links.labels,_links.events,_links.members,_links.cluster_agents,container_expiration_policy.cadence,container_expiration_policy.enabled,container_expiration_policy.keep_n,container_expiration_policy.older_than,container_expiration_policy.name_regex,container_expiration_policy.name_regex_keep,container_expiration_policy.next_run_at
68849774,,Euro ADC 65M 14b 40cha hw PUMA-hw,Open Hardware Repository / Projects / Euro ADC 65M 14b 40cha hw PUMA-hw,euro-adc-65m-14b-40cha-hw,ohwr/project/euro-adc-65m-14b-40cha-hw,2025-04-10T08:18:10.211Z,master,[],[],git@gitlab.com:ohwr/project/euro-adc-65m-14b-40cha-hw.git,https://gitlab.com/ohwr/project/euro-adc-65m-14b-40cha-hw.git,https://gitlab.com/ohwr/project/euro-adc-65m-14b-40cha-hw,,0,,0,2025-04-23T13:24:15.275Z,registry.gitlab.com/ohwr/project/euro-adc-65m-14b-40cha-hw,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,,2025-04-23T13:24:15.275Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68849774,https://gitlab.com/api/v4/projects/68849774/issues,https://gitlab.com/api/v4/projects/68849774/merge_requests,https://gitlab.com/api/v4/projects/68849774/repository/branches,https://gitlab.com/api/v4/projects/68849774/labels,https://gitlab.com/api/v4/projects/68849774/events,https://gitlab.com/api/v4/projects/68849774/members,https://gitlab.com/api/v4/projects/68849774/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T08:18:10.228Z
68827825,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,masterfip-gw,Open Hardware Repository / cern-fip / masterfip / masterfip-gw,masterfip-gw,ohwr/cern-fip/masterfip/masterfip-gw,2025-04-09T15:21:25.983Z,adam-proposed_master,[],[],git@gitlab.com:ohwr/cern-fip/masterfip/masterfip-gw.git,https://gitlab.com/ohwr/cern-fip/masterfip/masterfip-gw.git,https://gitlab.com/ohwr/cern-fip/masterfip/masterfip-gw,,0,,0,2025-04-12T18:33:57.272Z,registry.gitlab.com/ohwr/cern-fip/masterfip/masterfip-gw,,,TRUE,FALSE,TRUE,public,FALSE,sha1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,disabled,enabled,disabled,enabled,disabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,,"<p data-sourcepos=""1:1-1:50"" dir=""auto"">READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS</p>",2025-04-12T18:38:55.481Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105419644,masterfip,masterfip,group,ohwr/cern-fip/masterfip,105419640,,https://gitlab.com/groups/ohwr/cern-fip/masterfip,https://gitlab.com/api/v4/projects/68827825,,,https://gitlab.com/api/v4/projects/68827825/repository/branches,https://gitlab.com/api/v4/projects/68827825/labels,https://gitlab.com/api/v4/projects/68827825/events,https://gitlab.com/api/v4/projects/68827825/members,https://gitlab.com/api/v4/projects/68827825/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-10T15:21:26.005Z
68855244,"Local image descriptors are calculated for every 800x600 image up to 36
fps. All implemented in Handel-C, they provide energy with unsigned 8
bit fixed-point precision, as well as phase and orientation with Q7.2.
The implementation is based on a multi-oriented bank of Gabor filters.

",Local descriptor cores,Open Hardware Repository / Projects / Local descriptor cores,local-descriptor-cores,ohwr/project/local-descriptor-cores,2025-04-10T11:01:18.509Z,master,[],[],git@gitlab.com:ohwr/project/local-descriptor-cores.git,https://gitlab.com/ohwr/project/local-descriptor-cores.git,https://gitlab.com/ohwr/project/local-descriptor-cores,,0,,0,2025-04-12T16:46:03.690Z,registry.gitlab.com/ohwr/project/local-descriptor-cores,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-4:70"" dir=""auto"">Local image descriptors are calculated for every 800x600 image up to 36
fps. All implemented in Handel-C, they provide energy with unsigned 8
bit fixed-point precision, as well as phase and orientation with Q7.2.
The implementation is based on a multi-oriented bank of Gabor filters.</p>",2025-04-12T16:46:03.690Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68855244,https://gitlab.com/api/v4/projects/68855244/issues,https://gitlab.com/api/v4/projects/68855244/merge_requests,https://gitlab.com/api/v4/projects/68855244/repository/branches,https://gitlab.com/api/v4/projects/68855244/labels,https://gitlab.com/api/v4/projects/68855244/events,https://gitlab.com/api/v4/projects/68855244/members,https://gitlab.com/api/v4/projects/68855244/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T11:01:18.538Z
68848091,"Utility project for the CERN BE-CO-HT Continuous Integration (CI) infrastructure.
",CERN BE-CO-HT CI,Open Hardware Repository / Projects / CERN BE-CO-HT CI,cern-be-co-ht-ci,ohwr/project/cern-be-co-ht-ci,2025-04-10T07:36:02.774Z,master,[],[],git@gitlab.com:ohwr/project/cern-be-co-ht-ci.git,https://gitlab.com/ohwr/project/cern-be-co-ht-ci.git,https://gitlab.com/ohwr/project/cern-be-co-ht-ci,https://gitlab.com/ohwr/project/cern-be-co-ht-ci/-/blob/master/README.md,0,,0,2025-04-14T13:07:31.126Z,registry.gitlab.com/ohwr/project/cern-be-co-ht-ci,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,enabled,enabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-1:81"" dir=""auto"">Utility project for the CERN BE-CO-HT Continuous Integration (CI) infrastructure.</p>",2025-04-14T13:07:31.126Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68848091,https://gitlab.com/api/v4/projects/68848091/issues,https://gitlab.com/api/v4/projects/68848091/merge_requests,https://gitlab.com/api/v4/projects/68848091/repository/branches,https://gitlab.com/api/v4/projects/68848091/labels,https://gitlab.com/api/v4/projects/68848091/events,https://gitlab.com/api/v4/projects/68848091/members,https://gitlab.com/api/v4/projects/68848091/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T07:36:02.794Z
68829130,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-adc-100m14b4cha-tst,Open Hardware Repository / fmc-projects / fmc-adc-100m14b4cha / fmc-adc-100m14b4cha-tst,fmc-adc-100m14b4cha-tst,ohwr/fmc-projects/fmc-adc-100m14b4cha/fmc-adc-100m14b4cha-tst,2025-04-09T15:57:25.828Z,master,[],[],git@gitlab.com:ohwr/fmc-projects/fmc-adc-100m14b4cha/fmc-adc-100m14b4cha-tst.git,https://gitlab.com/ohwr/fmc-projects/fmc-adc-100m14b4cha/fmc-adc-100m14b4cha-tst.git,https://gitlab.com/ohwr/fmc-projects/fmc-adc-100m14b4cha/fmc-adc-100m14b4cha-tst,,0,,0,2025-04-12T18:33:32.229Z,registry.gitlab.com/ohwr/fmc-projects/fmc-adc-100m14b4cha/fmc-adc-100m14b4cha-tst,,,TRUE,FALSE,TRUE,public,FALSE,sha1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,disabled,enabled,disabled,enabled,disabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,,"<p data-sourcepos=""1:1-1:50"" dir=""auto"">READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS</p>",2025-04-12T18:38:37.606Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105420300,fmc-adc-100m14b4cha,fmc-adc-100m14b4cha,group,ohwr/fmc-projects/fmc-adc-100m14b4cha,105420234,,https://gitlab.com/groups/ohwr/fmc-projects/fmc-adc-100m14b4cha,https://gitlab.com/api/v4/projects/68829130,,,https://gitlab.com/api/v4/projects/68829130/repository/branches,https://gitlab.com/api/v4/projects/68829130/labels,https://gitlab.com/api/v4/projects/68829130/events,https://gitlab.com/api/v4/projects/68829130/members,https://gitlab.com/api/v4/projects/68829130/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-10T15:57:25.845Z
68828044,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,euro-adc-65m-14b-40cha-hw,Open Hardware Repository / eurocard / euro-adc-65m-14b-40cha / euro-adc-65m-14b-40cha-hw,euro-adc-65m-14b-40cha-hw,ohwr/eurocard/euro-adc-65m-14b-40cha/euro-adc-65m-14b-40cha-hw,2025-04-09T15:30:03.387Z,cpld_hacking,[],[],git@gitlab.com:ohwr/eurocard/euro-adc-65m-14b-40cha/euro-adc-65m-14b-40cha-hw.git,https://gitlab.com/ohwr/eurocard/euro-adc-65m-14b-40cha/euro-adc-65m-14b-40cha-hw.git,https://gitlab.com/ohwr/eurocard/euro-adc-65m-14b-40cha/euro-adc-65m-14b-40cha-hw,,0,,0,2025-04-09T15:31:00.469Z,registry.gitlab.com/ohwr/eurocard/euro-adc-65m-14b-40cha/euro-adc-65m-14b-40cha-hw,,,TRUE,FALSE,TRUE,public,FALSE,sha1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,disabled,enabled,disabled,enabled,disabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,,"<p data-sourcepos=""1:1-1:50"" dir=""auto"">READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS</p>",2025-04-09T15:31:03.312Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105419872,euro-adc-65m-14b-40cha,euro-adc-65m-14b-40cha,group,ohwr/eurocard/euro-adc-65m-14b-40cha,105419865,,https://gitlab.com/groups/ohwr/eurocard/euro-adc-65m-14b-40cha,https://gitlab.com/api/v4/projects/68828044,,,https://gitlab.com/api/v4/projects/68828044/repository/branches,https://gitlab.com/api/v4/projects/68828044/labels,https://gitlab.com/api/v4/projects/68828044/events,https://gitlab.com/api/v4/projects/68828044/members,https://gitlab.com/api/v4/projects/68828044/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-10T15:30:03.410Z
68849911,,AIDA-2020 TLU - Software,Open Hardware Repository / Projects / AIDA-2020 TLU - Software,fmc-mtlu-sw,ohwr/project/fmc-mtlu-sw,2025-04-10T08:22:19.118Z,master,[],[],git@gitlab.com:ohwr/project/fmc-mtlu-sw.git,https://gitlab.com/ohwr/project/fmc-mtlu-sw.git,https://gitlab.com/ohwr/project/fmc-mtlu-sw,https://gitlab.com/ohwr/project/fmc-mtlu-sw/-/blob/master/README.md,0,,0,2025-04-23T13:24:09.252Z,registry.gitlab.com/ohwr/project/fmc-mtlu-sw,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,,2025-04-23T13:24:09.252Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68849911,https://gitlab.com/api/v4/projects/68849911/issues,https://gitlab.com/api/v4/projects/68849911/merge_requests,https://gitlab.com/api/v4/projects/68849911/repository/branches,https://gitlab.com/api/v4/projects/68849911/labels,https://gitlab.com/api/v4/projects/68849911/events,https://gitlab.com/api/v4/projects/68849911/members,https://gitlab.com/api/v4/projects/68849911/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T08:22:19.131Z
68853076,"embedded-linux is a project explaining how to make embedded-Linux work
on different FPGA platforms.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/embedded-linux/-/wikis)

",embedded-linux,Open Hardware Repository / Projects / embedded-linux,embedded-linux,ohwr/project/embedded-linux,2025-04-10T09:51:02.821Z,master,[],[],git@gitlab.com:ohwr/project/embedded-linux.git,https://gitlab.com/ohwr/project/embedded-linux.git,https://gitlab.com/ohwr/project/embedded-linux,,0,,0,2025-04-23T16:12:58.296Z,registry.gitlab.com/ohwr/project/embedded-linux,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-4:61"" dir=""auto"">embedded-linux is a project explaining how to make embedded-Linux work
on different FPGA platforms. 
<a data-sourcepos=""3:1-4:61"" href=""https://gitlab.com/ohwr/project/embedded-linux/-/wikis"">More info at the Wiki
page</a></p>",2025-04-23T16:12:58.337Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68853076,https://gitlab.com/api/v4/projects/68853076/issues,https://gitlab.com/api/v4/projects/68853076/merge_requests,https://gitlab.com/api/v4/projects/68853076/repository/branches,https://gitlab.com/api/v4/projects/68853076/labels,https://gitlab.com/api/v4/projects/68853076/events,https://gitlab.com/api/v4/projects/68853076/members,https://gitlab.com/api/v4/projects/68853076/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T09:51:02.841Z
68829296,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-adc-400k18b4cha-iso-gw,Open Hardware Repository / fmc-projects / fmc-adc-400k18b4cha-iso / fmc-adc-400k18b4cha-iso-gw,fmc-adc-400k18b4cha-iso-gw,ohwr/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-gw,2025-04-09T16:03:07.250Z,master,[],[],git@gitlab.com:ohwr/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-gw.git,https://gitlab.com/ohwr/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-gw.git,https://gitlab.com/ohwr/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-gw,https://gitlab.com/ohwr/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-gw/-/blob/master/README,0,,0,2025-04-09T16:03:09.232Z,registry.gitlab.com/ohwr/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-gw,,,TRUE,FALSE,TRUE,public,FALSE,sha1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,disabled,enabled,disabled,enabled,disabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,,"<p data-sourcepos=""1:1-1:50"" dir=""auto"">READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS</p>",2025-04-12T18:33:52.254Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105420324,fmc-adc-400k18b4cha-iso,fmc-adc-400k18b4cha-iso,group,ohwr/fmc-projects/fmc-adc-400k18b4cha-iso,105420234,,https://gitlab.com/groups/ohwr/fmc-projects/fmc-adc-400k18b4cha-iso,https://gitlab.com/api/v4/projects/68829296,,,https://gitlab.com/api/v4/projects/68829296/repository/branches,https://gitlab.com/api/v4/projects/68829296/labels,https://gitlab.com/api/v4/projects/68829296/events,https://gitlab.com/api/v4/projects/68829296/members,https://gitlab.com/api/v4/projects/68829296/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-10T16:03:07.288Z
68865303,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,list,Open Hardware Repository / white-rabbit / list,list,ohwr/white-rabbit/list,2025-04-10T15:24:01.166Z,master,[],[],git@gitlab.com:ohwr/white-rabbit/list.git,https://gitlab.com/ohwr/white-rabbit/list.git,https://gitlab.com/ohwr/white-rabbit/list,https://gitlab.com/ohwr/white-rabbit/list/-/blob/master/README.md,0,,0,2025-04-12T18:48:31.788Z,registry.gitlab.com/ohwr/white-rabbit/list,,,TRUE,FALSE,TRUE,public,FALSE,sha1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,disabled,enabled,disabled,enabled,disabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,,"<p data-sourcepos=""1:1-1:50"" dir=""auto"">READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS</p>",2025-04-12T18:48:31.963Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105483404,white-rabbit,white-rabbit,group,ohwr/white-rabbit,105419409,,https://gitlab.com/groups/ohwr/white-rabbit,https://gitlab.com/api/v4/projects/68865303,,,https://gitlab.com/api/v4/projects/68865303/repository/branches,https://gitlab.com/api/v4/projects/68865303/labels,https://gitlab.com/api/v4/projects/68865303/events,https://gitlab.com/api/v4/projects/68865303/members,https://gitlab.com/api/v4/projects/68865303/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T15:24:01.196Z
68854670,"Gateware for Beam Position Monitor, including digital signal processing
chains, data acquisition engines, ADC and analog front-end peripherals
control/monitoring, timing and control system interface.

",Beam Positoning Monitor - Gateware,Open Hardware Repository / Projects / Beam Positoning Monitor - Gateware,bpm-gw,ohwr/project/bpm-gw,2025-04-10T10:42:13.361Z,master,[],[],git@gitlab.com:ohwr/project/bpm-gw.git,https://gitlab.com/ohwr/project/bpm-gw.git,https://gitlab.com/ohwr/project/bpm-gw,https://gitlab.com/ohwr/project/bpm-gw/-/blob/master/README.md,0,,0,2025-04-14T13:10:45.603Z,registry.gitlab.com/ohwr/project/bpm-gw,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-3:56"" dir=""auto"">Gateware for Beam Position Monitor, including digital signal processing
chains, data acquisition engines, ADC and analog front-end peripherals
control/monitoring, timing and control system interface.</p>",2025-04-14T13:10:45.603Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68854670,https://gitlab.com/api/v4/projects/68854670/issues,https://gitlab.com/api/v4/projects/68854670/merge_requests,https://gitlab.com/api/v4/projects/68854670/repository/branches,https://gitlab.com/api/v4/projects/68854670/labels,https://gitlab.com/api/v4/projects/68854670/events,https://gitlab.com/api/v4/projects/68854670/members,https://gitlab.com/api/v4/projects/68854670/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T10:42:13.379Z
68855822,"Software to support the FMC ADC 125M 14B 1CH DAC 600M 14B 1CH mezzanine,
including: Linux device driver, HDL firmware, application for data
acquisition (ADC) and generating signals (DAC). Included Octave
application for card performance measurement (FFT). Uses FMC-bus.  
[More info at the Wiki
page](https://gitlab.com/ohwr/project/fmc-adc125m14b1ch-dac600m14b1ch-sw/-/wikis)

",FMC ADC 125M 14b 1ch DAC 600M 14b 1ch - Software,Open Hardware Repository / Projects / FMC ADC 125M 14b 1ch DAC 600M 14b 1ch - Software,fmc-adc125m14b1ch-dac600m14b1ch-sw,ohwr/project/fmc-adc125m14b1ch-dac600m14b1ch-sw,2025-04-10T11:24:12.306Z,main,[],[],git@gitlab.com:ohwr/project/fmc-adc125m14b1ch-dac600m14b1ch-sw.git,https://gitlab.com/ohwr/project/fmc-adc125m14b1ch-dac600m14b1ch-sw.git,https://gitlab.com/ohwr/project/fmc-adc125m14b1ch-dac600m14b1ch-sw,,0,,0,2025-04-23T16:11:43.710Z,registry.gitlab.com/ohwr/project/fmc-adc125m14b1ch-dac600m14b1ch-sw,,,TRUE,TRUE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,0,"<p data-sourcepos=""1:1-6:81"" dir=""auto"">Software to support the FMC ADC 125M 14B 1CH DAC 600M 14B 1CH mezzanine,
including: Linux device driver, HDL firmware, application for data
acquisition (ADC) and generating signals (DAC). Included Octave
application for card performance measurement (FFT). Uses FMC-bus. 
<a data-sourcepos=""5:1-6:81"" href=""https://gitlab.com/ohwr/project/fmc-adc125m14b1ch-dac600m14b1ch-sw/-/wikis"">More info at the Wiki
page</a></p>",2025-04-23T16:11:43.736Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68855822,https://gitlab.com/api/v4/projects/68855822/issues,https://gitlab.com/api/v4/projects/68855822/merge_requests,https://gitlab.com/api/v4/projects/68855822/repository/branches,https://gitlab.com/api/v4/projects/68855822/labels,https://gitlab.com/api/v4/projects/68855822/events,https://gitlab.com/api/v4/projects/68855822/members,https://gitlab.com/api/v4/projects/68855822/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T11:24:12.323Z
68858212,"A simple VME64x carrier for two low pin count FPGA Mezzanine Cards (VITA
57). It has memory and clocking resources and supports the White Rabbit
timing and control network. Commercially available.  
[More info at the Wiki page](https://gitlab.com/ohwr/project/svec/-/wikis)

",Simple VME FMC Carrier SVEC,Open Hardware Repository / Projects / Simple VME FMC Carrier SVEC,svec,ohwr/project/svec,2025-04-10T12:30:08.194Z,master,[],[],git@gitlab.com:ohwr/project/svec.git,https://gitlab.com/ohwr/project/svec.git,https://gitlab.com/ohwr/project/svec,https://gitlab.com/ohwr/project/svec/-/blob/master/README.rst,0,,0,2025-05-06T13:06:05.662Z,registry.gitlab.com/ohwr/project/svec,,,TRUE,FALSE,FALSE,public,FALSE,sha1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,enabled,enabled,enabled,enabled,enabled,disabled,disabled,enabled,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,FALSE,TRUE,FALSE,TRUE,2091140,finished,14,"<p data-sourcepos=""1:1-4:74"" dir=""auto"">A simple VME64x carrier for two low pin count FPGA Mezzanine Cards (VITA
57). It has memory and clocking resources and supports the White Rabbit
timing and control network. Commercially available. 
<a data-sourcepos=""4:1-4:74"" href=""https://gitlab.com/ohwr/project/svec/-/wikis"">More info at the Wiki page</a></p>",2025-05-06T13:06:05.662Z,,TRUE,[],FALSE,,FALSE,FALSE,,TRUE,merge,,default_off,TRUE,,,,,TRUE,TRUE,,,FALSE,enabled,FALSE,[],105425055,Projects,project,group,ohwr/project,105419409,,https://gitlab.com/groups/ohwr/project,https://gitlab.com/api/v4/projects/68858212,https://gitlab.com/api/v4/projects/68858212/issues,https://gitlab.com/api/v4/projects/68858212/merge_requests,https://gitlab.com/api/v4/projects/68858212/repository/branches,https://gitlab.com/api/v4/projects/68858212/labels,https://gitlab.com/api/v4/projects/68858212/events,https://gitlab.com/api/v4/projects/68858212/members,https://gitlab.com/api/v4/projects/68858212/cluster_agents,1d,FALSE,10,90d,.*,,2025-04-11T12:30:08.209Z
