id,doi,title,display_name,authors,author_affiliations,publication_year,publication_date,language,type,cited_by_count,fwci,versions,is_retracted,open_access_status,updated_date,created_date,primary_topic,primary_topic_field,primary_topic_subfield,primary_topic_domain,paper_license,grants_funder,normalized_url,platform,projectId
https://openalex.org/W2990204581,https://doi.org/10.1016/j.ohx.2019.e00087,A plug-and-play Hyperspectral Imaging Sensor using low-cost equipment,A plug-and-play Hyperspectral Imaging Sensor using low-cost equipment,Jairo Salazar-Vazquez; Andres Méndez-Vázquez,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional; Instituto Politécnico Nacional; Instituto Politécnico Nacional; Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,2019,2019-11-22,en,article,40,2.619,[],False,gold,2025-08-15T21:17:55.857063,2019-12-05,Remote-Sensing Image Classification,Engineering,Media Technology,Physical Sciences,cc-by-nc-nd,,10.1016/j.ohx.2019.e00087,ohx,d93ae5a4-5847-5eca-ba34-f95ac65717a9
https://openalex.org/W2981029714,https://doi.org/10.1016/j.ohx.2019.e00088,Open source automated western blot processor,Open source automated western blot processor,Jorge Bravo-Martínez,Universidad Nacional Autónoma de México,2019,2019-10-01,en,article,3,0.337,[],False,gold,2025-08-20T06:05:30.263671,2019-10-25,Advanced Proteomics Techniques and Applications,Chemistry,Spectroscopy,Physical Sciences,cc-by-nc-nd,,10.1016/j.ohx.2019.e00088,ohx,1ce26646-b468-5328-bc54-2139608cd36d
https://openalex.org/W2989871370,https://doi.org/10.1016/j.ohx.2019.e00089,"CoralCam: A flexible, low-cost ecological monitoring platform","CoralCam: A flexible, low-cost ecological monitoring platform",Austin Greene; Zac H. Forsman; Robert J. Toonen; Megan J. Donahue,University of Hawaiʻi at Mānoa; University of Hawaii System; University of Hawaii System; University of Hawaii System; University of Hawaii System,2019,2019-11-27,en,article,10,0.905,[],False,gold,2025-07-18T13:13:14.059072,2019-12-05,Coral and Marine Ecosystems Studies,Environmental Science,Ecology,Physical Sciences,cc-by-nc-nd,,10.1016/j.ohx.2019.e00089,ohx,8fe6bb9c-56a0-52d2-b288-f94292499888
https://openalex.org/W3004659413,https://doi.org/10.1016/j.ohx.2020.e00093,Design and fabrication of a nerve-stretching device for in vivo mechanotransduction of peripheral nerve fibers,Design and fabrication of a nerve-stretching device for in vivo mechanotransduction of peripheral nerve fibers,M. Sana Ullah Sahar; Matthew Barton; Geoff Tansley,Griffith University; Griffith University; Griffith University,2020,2020-02-07,en,article,5,0.518,[],False,gold,2025-08-17T19:16:30.617766,2020-02-14,Nerve injury and regeneration,Neuroscience,Cellular and Molecular Neuroscience,Life Sciences,cc-by,,10.1016/j.ohx.2020.e00093,ohx,a03cfcfa-9637-58f7-85df-02d11b691fd0
https://openalex.org/W3003658045,https://doi.org/10.1016/j.ohx.2020.e00094,Movement assay for the undergraduate neuroscience laboratory,Movement assay for the undergraduate neuroscience laboratory,Cody R. Townsley; Joseph M. Breza; Thomas G. Mast,Eastern Michigan University; Eastern Michigan University; Eastern Michigan University,2020,2020-01-27,en,article,0,0.0,[],False,gold,2025-07-13T08:25:17.315265,2020-02-07,Neurobiology and Insect Physiology Research,Neuroscience,Cellular and Molecular Neuroscience,Life Sciences,cc-by,,10.1016/j.ohx.2020.e00094,ohx,5caa1722-d8c5-54bf-98cb-21409ef879f3
https://openalex.org/W3002549336,https://doi.org/10.1016/j.ohx.2020.e00095,3D printed biaxial stretcher compatible with live fluorescence microscopy,3D printed biaxial stretcher compatible with live fluorescence microscopy,Daniel J. Shiwarski; Joshua W. Tashman; Amity F. Eaton; Gerard Apodaca; Adam W. Feinberg,Carnegie Mellon University; Carnegie Mellon University; University of Pittsburgh; University of Pittsburgh; Carnegie Mellon University,2020,2020-01-21,en,article,22,1.896,[],False,gold,2025-08-14T16:50:44.695230,2020-01-30,Cellular Mechanics and Interactions,"Biochemistry, Genetics and Molecular Biology",Cell Biology,Life Sciences,cc-by,,10.1016/j.ohx.2020.e00095,ohx,5dea5997-f7f5-5cc3-876a-475319dff6db
https://openalex.org/W3002862926,https://doi.org/10.1016/j.ohx.2020.e00096,µPump: An open-source pressure pump for precision fluid handling in microfluidics,µPump: An open-source pressure pump for precision fluid handling in microfluidics,Run Ze Gao; Marie Hébert; Jan P. Huissoon; Carolyn L. Ren,University of Waterloo; University of Waterloo; University of Waterloo; University of Waterloo,2020,2020-01-21,en,article,31,2.069,[],False,gold,2025-07-17T22:31:49.812486,2020-01-30,Microfluidic and Capillary Electrophoresis Applications,Engineering,Biomedical Engineering,Physical Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00096,ohx,5bb5f78c-14bd-595d-a312-7147c24dcc09
https://openalex.org/W3001457831,https://doi.org/10.1016/j.ohx.2020.e00097,"Low-cost, open-source, variable speed and incline treadmill for studying impacts of neonatal locomotion","Low-cost, open-source, variable speed and incline treadmill for studying impacts of neonatal locomotion",Mitchell R. Williams; Stuart H. Sater; Colin Burkhalter; Stephen Schoonen; Jacob Miller; Dev Shrestha; Michele R. Brumley; Nathan R. Schiele,University of Idaho; University of Idaho; University of Idaho; University of Idaho; University of Idaho; University of Idaho; Idaho State University; University of Idaho,2020,2020-01-21,en,article,5,0.398,[],False,gold,2025-08-19T20:02:22.742399,2020-01-30,Muscle activation and electromyography studies,Engineering,Biomedical Engineering,Physical Sciences,cc-by,,10.1016/j.ohx.2020.e00097,ohx,47d2c936-2349-5f16-bf80-13f4dcd37306
https://openalex.org/W3005393520,https://doi.org/10.1016/j.ohx.2020.e00098,"Design and implementation of a low cost, modular, adaptable and open-source XYZ positioning system for neurophysiology","Design and implementation of a low cost, modular, adaptable and open-source XYZ positioning system for neurophysiology",Thomas Campbell; James F. Jones,University College Dublin; University College Dublin,2020,2020-02-07,en,article,11,1.036,[],False,gold,2025-07-17T21:42:31.449044,2020-02-14,Neuroscience and Neural Engineering,Neuroscience,Cellular and Molecular Neuroscience,Life Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00098,ohx,a554d5ab-871b-5025-ba04-29587bddd722
https://openalex.org/W3011133209,https://doi.org/10.1016/j.ohx.2020.e00099,OpenTCC: An open source low-cost temperature-control chamber,OpenTCC: An open source low-cost temperature-control chamber,Carlos Sánchez; Paolo Dessì; Maeve Duffy; Piet N.L. Lens,Ollscoil na Gaillimhe – University of Galway; Ollscoil na Gaillimhe – University of Galway; Ollscoil na Gaillimhe – University of Galway; Ollscoil na Gaillimhe – University of Galway,2020,2020-02-24,en,article,20,1.273,[],False,gold,2025-07-20T02:22:58.534515,2020-03-23,Electrical and Thermal Properties of Materials,Engineering,Electrical and Electronic Engineering,Physical Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00099,ohx,93bc136b-a670-5168-877b-48debdb52a67
https://openalex.org/W3007375787,https://doi.org/10.1016/j.ohx.2020.e00100,An open-source anthropomorphic robot hand system: HRI hand,An open-source anthropomorphic robot hand system: HRI hand,Hyeonjun Park; Donghan Kim,Kyung Hee University; Kyung Hee University,2020,2020-02-24,en,article,24,1.857,[],False,gold,2025-08-16T22:59:20.966207,2020-03-06,Robot Manipulation and Learning,Engineering,Control and Systems Engineering,Physical Sciences,cc-by,,10.1016/j.ohx.2020.e00100,ohx,e1d0c40b-4aa1-59cc-9fc0-677eaee1aca4
https://openalex.org/W3006873174,https://doi.org/10.1016/j.ohx.2020.e00101,An affordable and miniature ice coring drill for rapid acquisition of small iceberg samples,An affordable and miniature ice coring drill for rapid acquisition of small iceberg samples,Steffen Thomsen; Mads Holm Hansen; Jeppe Pinholt Lillethorup; Frederik Sebastian Tirsgaard; Adam Flytkjær; Claus Melvad; Søren Rysgaard; Daniel F. Carlson,Aarhus University; Aarhus University; Aarhus University; Aarhus University; Aarhus University; Aarhus University; Aarhus University; Florida State University; Helmholtz-Zentrum Hereon; Aarhus University,2020,2020-02-27,en,article,5,0.086,[],False,gold,2025-08-18T17:26:30.566391,2020-03-06,Cryospheric studies and observations,Earth and Planetary Sciences,Atmospheric Science,Physical Sciences,cc-by,,10.1016/j.ohx.2020.e00101,ohx,0dc74c4b-6ba0-5cc3-a59a-cf020ebc4264
https://openalex.org/W3008997753,https://doi.org/10.1016/j.ohx.2020.e00102,"PlasPI marine cameras: Open-source, affordable camera systems for time series marine studies","PlasPI marine cameras: Open-source, affordable camera systems for time series marine studies",Autun Purser; Ulrich Hoge; Johannes Lemburg; Yasemin Bodur; Elena Schiller; Janine Ludszuweit; Jens Greinert; Simon Dreutter; Boris Dorschel; Frank Wenzhöfer,Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung; Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung; Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung; UiT The Arctic University of Norway; Max Planck Institute for Marine Microbiology; Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung; Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung; GEOMAR Helmholtz Centre for Ocean Research Kiel; Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung; Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung; Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung; Max Planck Institute for Marine Microbiology; Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung,2020,2020-02-28,en,article,10,0.632,[],False,gold,2025-08-12T10:44:48.637779,2020-03-06,Water Quality Monitoring Technologies,Environmental Science,Water Science and Technology,Physical Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00102,ohx,d1dd3f7e-364f-53c2-b864-76e395d200b3
https://openalex.org/W3011835645,https://doi.org/10.1016/j.ohx.2020.e00103,Microinjection support system for small biological subjects,Microinjection support system for small biological subjects,Yasuhiro Sugimoto; Keisuke NANIWA; Hitoshi Aonuma; Koichi Osuka,The University of Osaka; Hokkaido University; Japan Science and Technology Agency; Hokkaido University; Japan Science and Technology Agency; The University of Osaka,2020,2020-03-13,en,article,1,0.079,[],False,gold,2025-07-18T11:32:20.298876,2020-03-23,Viral Infectious Diseases and Gene Expression in Insects,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,Life Sciences,cc-by,,10.1016/j.ohx.2020.e00103,ohx,07908c9b-5295-5f48-b7a8-eda031d2e040
https://openalex.org/W3010739099,https://doi.org/10.1016/j.ohx.2020.e00104,A novel electromagnetic apparatus for in-situ synchrotron X-ray imaging study of the separation of phases in metal solidification,A novel electromagnetic apparatus for in-situ synchrotron X-ray imaging study of the separation of phases in metal solidification,Billy Koe; C. Abraham; C. Bailey; Bob Greening; M. B. Small; Thomas Connolley; Jiawei Mi,Diamond Light Source; University of Hull; Diamond Light Source; Diamond Light Source; Diamond Light Source; Diamond Light Source; Diamond Light Source; University of Hull,2020,2020-03-14,en,article,4,0.568,[],False,gold,2025-08-20T12:22:31.509093,2020-03-23,Aluminum Alloy Microstructure Properties,Engineering,Aerospace Engineering,Physical Sciences,cc-by,,10.1016/j.ohx.2020.e00104,ohx,40bab7ef-d563-5e97-9c0d-fb9dc2be0c21
https://openalex.org/W3012805012,https://doi.org/10.1016/j.ohx.2020.e00105,microUSV: A low-cost platform for indoor marine swarm robotics research,microUSV: A low-cost platform for indoor marine swarm robotics research,Calvin Gregory; Andrew Vardy,Memorial University of Newfoundland; Memorial University of Newfoundland,2020,2020-03-21,en,article,16,1.875,[],False,gold,2025-08-10T22:21:15.180807,2020-03-27,Underwater Vehicles and Communication Systems,Engineering,Ocean Engineering,Physical Sciences,cc-by,,10.1016/j.ohx.2020.e00105,ohx,91c566cd-5a91-5da8-a733-d678c9ef38fb
https://openalex.org/W3012205470,https://doi.org/10.1016/j.ohx.2020.e00106,LunAero: Automated “smart” hardware for recording video of nocturnal migration,LunAero: Automated “smart” hardware for recording video of nocturnal migration,Wesley T. Honeycutt; Alyse Heaston; Jeffrey F. Kelly; Eli S. Bridge,Oklahoma Biological Survey; University of Oklahoma; Oklahoma Biological Survey; University of Oklahoma; Oklahoma Biological Survey; University of Oklahoma; Oklahoma Biological Survey; University of Oklahoma,2020,2020-03-18,en,article,7,0.505,[],False,gold,2025-08-16T09:45:16.576521,2020-03-23,Species Distribution and Climate Change,Environmental Science,Ecological Modeling,Physical Sciences,cc-by,,10.1016/j.ohx.2020.e00106,ohx,63f4ef7c-5cd3-5cf6-b5d9-f0eccb64400d
https://openalex.org/W3011828448,https://doi.org/10.1016/j.ohx.2020.e00107,Open-source five degree of freedom motion platform for investigating fish-robot interaction,Open-source five degree of freedom motion platform for investigating fish-robot interaction,Brent Utter; Alexander Brown,Lafayette College; Lafayette College,2020,2020-03-18,en,article,9,1.093,[],False,gold,2025-08-19T06:32:57.286323,2020-03-23,Underwater Vehicles and Communication Systems,Engineering,Ocean Engineering,Physical Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00107,ohx,b09998ff-3b27-5a22-9017-1895a22fd135
https://openalex.org/W3016698700,https://doi.org/10.1016/j.ohx.2020.e00108,Portable low-cost open-source wireless spectrophotometer for fast and reliable measurements,Portable low-cost open-source wireless spectrophotometer for fast and reliable measurements,Katrīna Laganovska; Aleksejs Zolotarjovs; Mercedes Vázquez; Kirsty Mc Donnell; Jānis Liepiņš; Hadar Ben‐Yoav; Varis Karitans; Krisjanis Smits,University of Latvia; University of Latvia; Dublin City University; Dublin City University; University of Latvia; Ben-Gurion University of the Negev; University of Latvia; University of Latvia,2020,2020-04-01,en,article,81,6.198,[],False,gold,2025-08-19T06:48:17.257745,2020-04-24,Analytical Chemistry and Sensors,Chemical Engineering,Bioengineering,Physical Sciences,cc-by,,10.1016/j.ohx.2020.e00108,ohx,cb8b8f96-bf64-5595-a61e-f433dce48a07
https://openalex.org/W3019084570,https://doi.org/10.1016/j.ohx.2020.e00109,IoT connected device for vibration analysis and measurement,IoT connected device for vibration analysis and measurement,Ivar Koene; Ville Klar; Raine Viitala,Aalto University; Aalto University; Aalto University,2020,2020-04-01,en,article,40,1.909,[],False,gold,2025-08-17T11:45:17.309456,2020-05-01,Advanced MEMS and NEMS Technologies,Engineering,Electrical and Electronic Engineering,Physical Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00109,ohx,fd077358-d2c1-5b6b-9445-9a3cf544b3e3
https://openalex.org/W3026887841,https://doi.org/10.1016/j.ohx.2020.e00110,FishCam: A low-cost open source autonomous camera for aquatic research,FishCam: A low-cost open source autonomous camera for aquatic research,Xavier Mouy; Morgan Black; Kieran Cox; Jessica Qualley; Callum Mireault; Stan Dosso; Francis Juanes,University of Victoria; University of Victoria; University of Victoria; University of Victoria; Memorial University of Newfoundland; University of Victoria; University of Victoria,2020,2020-05-23,en,article,34,4.062,[],False,gold,2025-06-23T03:59:50.921527,2020-05-29,Underwater Vehicles and Communication Systems,Engineering,Ocean Engineering,Physical Sciences,cc-by,,10.1016/j.ohx.2020.e00110,ohx,c6725cce-30d8-5420-87af-b772634690c7
https://openalex.org/W3028190059,https://doi.org/10.1016/j.ohx.2020.e00112,Low-cost and precise inline pressure sensor housing and DAQ for use in laboratory experiments,Low-cost and precise inline pressure sensor housing and DAQ for use in laboratory experiments,Luke Goertzen; Nicole Mehr; Manuel F. López; Chet Udell; J. S. Selker,Oregon State University; Oregon State University; Oregon State University; Oregon State University; Oregon State University,2020,2020-05-23,en,article,9,0.637,[],False,gold,2025-08-12T19:22:33.815832,2020-05-29,Intravenous Infusion Technology and Safety,Engineering,Biomedical Engineering,Physical Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00112,ohx,468b3ffa-9368-5ba9-8ddf-b7f12a6e62db
https://openalex.org/W3026265732,https://doi.org/10.1016/j.ohx.2020.e00113,DIY hybrid SSVEP-P300 LED stimuli for BCI platform using EMOTIV EEG headset,DIY hybrid SSVEP-P300 LED stimuli for BCI platform using EMOTIV EEG headset,Surej Mouli; Ramaswamy Palaniappan,University of Kent; University of Kent,2020,2020-05-22,en,article,13,0.929,[],False,gold,2025-08-17T17:48:10.466059,2020-05-29,EEG and Brain-Computer Interfaces,Neuroscience,Cognitive Neuroscience,Life Sciences,cc-by,,10.1016/j.ohx.2020.e00113,ohx,e08e5b86-2846-54a5-9fc7-5654f11facaa
https://openalex.org/W3011080363,https://doi.org/10.1016/j.ohx.2020.e00114,TDT Sandwich: An open source dry heat system for characterizing the thermal resistance of microorganisms,TDT Sandwich: An open source dry heat system for characterizing the thermal resistance of microorganisms,Soon Kiat Lau; Jeyamkondan Subbiah,University of Nebraska–Lincoln; University of Nebraska–Lincoln; University of Arkansas at Fayetteville,2020,2020-06-07,en,article,11,1.373,[],False,gold,2025-08-16T01:24:48.698879,2020-03-23,thermodynamics and calorimetric analyses,Chemistry,Physical and Theoretical Chemistry,Physical Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00114,ohx,315ff8e3-5957-51ae-a19c-81d6afa838a1
https://openalex.org/W3033059868,https://doi.org/10.1016/j.ohx.2020.e00115,"The FAST Pump, a low-cost, easy to fabricate, SLA-3D-printed peristaltic pump for multi-channel systems in any lab","The FAST Pump, a low-cost, easy to fabricate, SLA-3D-printed peristaltic pump for multi-channel systems in any lab",Alexander Jönsson; Arianna Toppi; Martin Dufva,Technical University of Denmark; Technical University of Denmark; Technical University of Denmark,2020,2020-06-07,en,article,35,2.149,[],False,gold,2025-08-18T17:45:37.097724,2020-06-12,Microfluidic and Capillary Electrophoresis Applications,Engineering,Biomedical Engineering,Physical Sciences,cc-by,,10.1016/j.ohx.2020.e00115,ohx,a8b4d4b3-177d-5407-a07c-b2f4a904c946
https://openalex.org/W3034272256,https://doi.org/10.1016/j.ohx.2020.e00116,Customizable Recorder of Animal Kinesis (CRoAK): A multi-axis instrumented enclosure for measuring animal movements,Customizable Recorder of Animal Kinesis (CRoAK): A multi-axis instrumented enclosure for measuring animal movements,Saumya Gupta; Peter Marchetto; Mark A. Bee,University of Minnesota; University of Minnesota; University of Minnesota; Twin Cities Orthopedics,2020,2020-06-10,en,article,4,0.44,[],False,gold,2025-07-18T17:45:49.835081,2020-06-19,Animal Vocal Communication and Behavior,"Biochemistry, Genetics and Molecular Biology",Developmental Biology,Life Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00116,ohx,0a6e4bd2-c30f-57de-9019-38d8822cf45f
https://openalex.org/W3034424147,https://doi.org/10.1016/j.ohx.2020.e00117,Facially expressive humanoid robotic face,Facially expressive humanoid robotic face,Zanwar Faraj; Mert Selamet; Carlos Morales; Patricio Torres; Maimuna Hossain; Boyuan Chen; Hod Lipson,Columbia University; Columbia University; Columbia University; Columbia University; Columbia University; Columbia University; Columbia University,2020,2020-06-12,en,article,49,7.011,[],False,gold,2025-08-21T03:58:19.153302,2020-06-19,Social Robot Interaction and HRI,Psychology,Social Psychology,Social Sciences,cc-by,,10.1016/j.ohx.2020.e00117,ohx,911d7e6c-f425-540a-8cab-5499725842d1
https://openalex.org/W3036200401,https://doi.org/10.1016/j.ohx.2020.e00118,Bringing IoT to the Lab: SiLA2 and Open-Source-Powered Gateway Module for Integrating Legacy Devices into the Digital Laboratory,Bringing IoT to the Lab: SiLA2 and Open-Source-Powered Gateway Module for Integrating Legacy Devices into the Digital Laboratory,Marc Porr; Sebastian Schwarz; Ferdinand Lange; Laura Niemeyer; Thorleif Hentrop; Daniel Marquard; Patrick Lindner; Thomas Scheper; Sascha Beutel,Leibniz University Hannover; Leibniz University Hannover; Leibniz University Hannover; Leibniz University Hannover; Leibniz University Hannover; Leibniz University Hannover; Leibniz University Hannover; Leibniz University Hannover; Leibniz University Hannover,2020,2020-06-21,en,article,15,3.068,[],False,gold,2025-07-17T00:17:18.548878,2020-06-25,Scientific Computing and Data Management,Decision Sciences,Information Systems and Management,Social Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00118,ohx,3870474e-2964-5c11-aa62-e19a4c0d6985
https://openalex.org/W3037226752,https://doi.org/10.1016/j.ohx.2020.e00119,Development and validation of a low-cost polymer selective laser sintering machine,Development and validation of a low-cost polymer selective laser sintering machine,Martin Mapley; Yidi Lu; Shaun D. Gregory; Jo P. Pauls; Geoff Tansley; Andrew Busch,Prince Charles Hospital; Griffith University; The University of Queensland; Prince Charles Hospital; Prince Charles Hospital; Monash University; Griffith University; Prince Charles Hospital; Griffith University; Prince Charles Hospital; Griffith University; Griffith University,2020,2020-06-27,en,article,4,0.277,[],False,gold,2025-07-18T10:58:47.690602,2020-07-02,Additive Manufacturing and 3D Printing Technologies,Engineering,Automotive Engineering,Physical Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00119,ohx,d173e6fa-50e7-54fc-8bed-e4f50e9b066f
https://openalex.org/W3031794074,https://doi.org/10.1016/j.ohx.2020.e00120,A low-cost and customizable alternative for commercial implantable cannula for intracerebral administration in mice,A low-cost and customizable alternative for commercial implantable cannula for intracerebral administration in mice,Rogneda B. Kazanskaya; Alexander V. Lopachev; Т. Н. Федорова; Raul R. Gainetdinov; Anna B. Volnova,St Petersburg University; Research Center of Neurology; Research Center of Neurology; St Petersburg University; St Petersburg University,2020,2020-06-27,en,article,5,0.0,[],False,gold,2025-08-17T15:23:08.080982,2020-06-05,Amyotrophic Lateral Sclerosis Research,Medicine,Neurology,Health Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00120,ohx,8acdd360-eba0-5ee2-b9ab-0b3566aded36
https://openalex.org/W3037107428,https://doi.org/10.1016/j.ohx.2020.e00121,Rotating-liquid-based hydrogel bead generator,Rotating-liquid-based hydrogel bead generator,Haipeng Zhang; Sangjin Ryu,University of Nebraska–Lincoln; University of Nebraska–Lincoln,2020,2020-06-27,en,article,0,0.0,[],False,gold,2025-02-06T06:48:10.122117,2020-07-02,Innovative Microfluidic and Catalytic Techniques Innovation,Engineering,Biomedical Engineering,Physical Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00121,ohx,22ca7256-2b95-5190-98c6-f40aa309dc9e
https://openalex.org/W3041402217,https://doi.org/10.1016/j.ohx.2020.e00123,Open-source autosampler for elemental and isotopic analyses of solids,Open-source autosampler for elemental and isotopic analyses of solids,Matheus C. Carvalho; William Eickhoff; Michael Drexl,Southern Cross University; Southern Cross University; Southern Cross University,2020,2020-07-10,en,article,21,1.03,[],False,gold,2025-08-16T02:44:18.897680,2020-07-16,Isotope Analysis in Ecology,Environmental Science,Ecology,Physical Sciences,cc-by,,10.1016/j.ohx.2020.e00123,ohx,ed78dfef-34db-5ab3-97b4-5be5e3a5c88d
https://openalex.org/W3044677878,https://doi.org/10.1016/j.ohx.2020.e00124,Uniform wet-Spinning Mechanically Automated (USMA) fiber device,Uniform wet-Spinning Mechanically Automated (USMA) fiber device,Alexander N. Mitropoulos; Kylor T. Kiesewetter; Eric Horne; J. H. Butler; Joseph R. Loverde; J. Kenneth﻿ Wickiser,United States Military Academy; United States Military Academy; United States Military Academy; United States Military Academy; United States Military Academy; United States Military Academy,2020,2020-07-23,en,article,2,0.135,[],False,gold,2025-08-19T12:52:50.035307,2020-07-29,Electrospun Nanofibers in Biomedical Applications,Materials Science,Biomaterials,Physical Sciences,cc-by,,10.1016/j.ohx.2020.e00124,ohx,a4ddac23-11ea-50f0-9381-17a2ce8450e0
https://openalex.org/W3044207154,https://doi.org/10.1016/j.ohx.2020.e00125,ESB: A low-cost EEG Synchronization Box,ESB: A low-cost EEG Synchronization Box,Marco Bilucaglia; R. Masi; Giovanni Di Stanislao; Rita Laureanti; Alessandro Fici; Riccardo Circi; Margherita Zito; Vincenzo Russo,IULM University; IULM University; University of Bologna; Politecnico di Milano; IULM University; IULM University; IULM University; IULM University,2020,2020-07-25,en,article,21,1.445,[],False,gold,2025-08-12T04:41:41.383165,2020-07-29,EEG and Brain-Computer Interfaces,Neuroscience,Cognitive Neuroscience,Life Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00125,ohx,19d60956-a599-5a3e-a84a-356f26bacf2a
https://openalex.org/W3043577652,https://doi.org/10.1016/j.ohx.2020.e00126,Electronic system for step width estimation using programmable system-on-chip technology and time of flight cameras,Electronic system for step width estimation using programmable system-on-chip technology and time of flight cameras,Yamir Hernando Bolaños; Carlos Felipe Rengifo Rodas; Pablo E. Caicedo; Luis Medina; Wilson Sierra,Corporación Universitaria Autónoma del Cauca; University of Cauca; Corporación Universitaria Autónoma del Cauca; Escuela Colombiana de Ingenieria Julio Garavito; Escuela Colombiana de Ingenieria Julio Garavito,2020,2020-07-18,en,article,6,0.784,[],False,gold,2025-08-19T13:11:41.886496,2020-07-23,"Balance, Gait, and Falls Prevention",Health Professions,"Physical Therapy, Sports Therapy and Rehabilitation",Health Sciences,cc-by-nc-nd,,10.1016/j.ohx.2020.e00126,ohx,dbc012d6-a4cb-52b6-81dc-46b7e3fc93b2
https://openalex.org/W3044003204,https://doi.org/10.1016/j.ohx.2020.e00127,LED Zappelin’: An open source LED controller for arbitrary spectrum visual stimulation and optogenetics during 2-photon imaging,LED Zappelin’: An open source LED controller for arbitrary spectrum visual stimulation and optogenetics during 2-photon imaging,Maxime JY Zimmermann; André Maia Chagas; Philipp Bartel; Sînziana Pop; Lucia L. Prieto-Godino; Tom Baden,University of Sussex; University of Tübingen; University of Sussex; University of Sussex; The Francis Crick Institute; The Francis Crick Institute; University of Sussex; University of Tübingen,2020,2020-07-22,en,article,19,1.864,[],False,gold,2025-08-17T12:55:06.428972,2020-07-29,Photoreceptor and optogenetics research,Neuroscience,Cellular and Molecular Neuroscience,Life Sciences,cc-by,,10.1016/j.ohx.2020.e00127,ohx,41cc7a25-d664-5ae7-a967-d9f6f2085f0d
https://openalex.org/W3046854711,https://doi.org/10.1016/j.ohx.2020.e00128,openPFGE: An open source and low cost pulsed-field gel electrophoresis equipment,openPFGE: An open source and low cost pulsed-field gel electrophoresis equipment,Diego Lagos-Susaeta; Oriana Salazar; Juan A. Asenjo,University of Chile; University of Chile; University of Chile,2020,2020-08-02,en,article,6,0.572,[],False,gold,2025-07-17T21:01:02.700346,2020-08-07,Bacteriophages and microbial interactions,Environmental Science,Ecology,Physical Sciences,cc-by,,10.1016/j.ohx.2020.e00128,ohx,1b6b007b-3953-50a6-a474-ede00adb496e
https://openalex.org/W3035906072,https://doi.org/10.1016/j.ohx.2020.e00129,Conversion of self-contained breathing apparatus mask to open source powered air-purifying particulate respirator for fire fighter COVID-19 response,Conversion of self-contained breathing apparatus mask to open source powered air-purifying particulate respirator for fire fighter COVID-19 response,Benjamin R. Hubbard; Joshua M. Pearce,Michigan Technological University; Équipe de Recherche sur les Processus Innovatifs; Michigan Technological University; Aalto University; Université de Lorraine,2020,2020-07-27,en,article,17,2.194,[],False,gold,2025-08-16T10:28:12.622963,2020-06-25,Spaceflight effects on biology,Medicine,Physiology,Health Sciences,cc-by,,10.1016/j.ohx.2020.e00129,ohx,c27b0084-198f-5e7d-bd3a-8a6f92460bb4
https://openalex.org/W3029076050,https://doi.org/10.1016/j.ohx.2020.e00130,Open source high-temperature RepRap for 3-D printing heat-sterilizable PPE and other applications,Open source high-temperature RepRap for 3-D printing heat-sterilizable PPE and other applications,Noah G. Skrzypczak; Nagendra G. Tanikella; Joshua M. Pearce,Michigan Technological University; Michigan Technological University; Michigan Technological University; Aalto University; Université de Lorraine; Équipe de Recherche sur les Processus Innovatifs,2020,2020-07-30,en,article,39,3.421,[],False,gold,2025-07-19T14:35:31.601821,2020-06-05,Additive Manufacturing and 3D Printing Technologies,Engineering,Automotive Engineering,Physical Sciences,cc-by,,10.1016/j.ohx.2020.e00130,ohx,20fe7618-5730-523e-a9b4-30cd2ebe7da6
