id,doi,title,display_name,authors,author_affiliations,publication_year,publication_date,language,type,cited_by_count,fwci,versions,is_retracted,open_access_status,updated_date,created_date,primary_topic,primary_topic_field,primary_topic_subfield,primary_topic_domain,paper_license,grants_funder
https://openalex.org/W3012205470,https://doi.org/10.1016/j.ohx.2020.e00106,LunAero: Automated “smart” hardware for recording video of nocturnal migration,LunAero: Automated “smart” hardware for recording video of nocturnal migration,Wesley T. Honeycutt; Alyse Heaston; Jeffrey F. Kelly; Eli S. Bridge,Oklahoma Biological Survey; University of Oklahoma; Oklahoma Biological Survey; University of Oklahoma; Oklahoma Biological Survey; University of Oklahoma; Oklahoma Biological Survey; University of Oklahoma,2020,2020-03-18,en,article,7,0.505,[],False,gold,2025-08-16T09:45:16.576521,2020-03-23,Species Distribution and Climate Change,Environmental Science,Ecological Modeling,Physical Sciences,cc-by,
https://openalex.org/W3011828448,https://doi.org/10.1016/j.ohx.2020.e00107,Open-source five degree of freedom motion platform for investigating fish-robot interaction,Open-source five degree of freedom motion platform for investigating fish-robot interaction,Brent Utter; Alexander Brown,Lafayette College; Lafayette College,2020,2020-03-18,en,article,9,1.093,[],False,gold,2025-08-19T06:32:57.286323,2020-03-23,Underwater Vehicles and Communication Systems,Engineering,Ocean Engineering,Physical Sciences,cc-by-nc-nd,
https://openalex.org/W3016698700,https://doi.org/10.1016/j.ohx.2020.e00108,Portable low-cost open-source wireless spectrophotometer for fast and reliable measurements,Portable low-cost open-source wireless spectrophotometer for fast and reliable measurements,Katrīna Laganovska; Aleksejs Zolotarjovs; Mercedes Vázquez; Kirsty Mc Donnell; Jānis Liepiņš; Hadar Ben‐Yoav; Varis Karitans; Krisjanis Smits,University of Latvia; University of Latvia; Dublin City University; Dublin City University; University of Latvia; Ben-Gurion University of the Negev; University of Latvia; University of Latvia,2020,2020-04-01,en,article,81,6.198,[],False,gold,2025-08-19T06:48:17.257745,2020-04-24,Analytical Chemistry and Sensors,Chemical Engineering,Bioengineering,Physical Sciences,cc-by,
https://openalex.org/W3019084570,https://doi.org/10.1016/j.ohx.2020.e00109,IoT connected device for vibration analysis and measurement,IoT connected device for vibration analysis and measurement,Ivar Koene; Ville Klar; Raine Viitala,Aalto University; Aalto University; Aalto University,2020,2020-04-01,en,article,40,1.909,[],False,gold,2025-08-17T11:45:17.309456,2020-05-01,Advanced MEMS and NEMS Technologies,Engineering,Electrical and Electronic Engineering,Physical Sciences,cc-by-nc-nd,
https://openalex.org/W3026887841,https://doi.org/10.1016/j.ohx.2020.e00110,FishCam: A low-cost open source autonomous camera for aquatic research,FishCam: A low-cost open source autonomous camera for aquatic research,Xavier Mouy; Morgan Black; Kieran Cox; Jessica Qualley; Callum Mireault; Stan Dosso; Francis Juanes,University of Victoria; University of Victoria; University of Victoria; University of Victoria; Memorial University of Newfoundland; University of Victoria; University of Victoria,2020,2020-05-23,en,article,34,4.062,[],False,gold,2025-06-23T03:59:50.921527,2020-05-29,Underwater Vehicles and Communication Systems,Engineering,Ocean Engineering,Physical Sciences,cc-by,
https://openalex.org/W3028190059,https://doi.org/10.1016/j.ohx.2020.e00112,Low-cost and precise inline pressure sensor housing and DAQ for use in laboratory experiments,Low-cost and precise inline pressure sensor housing and DAQ for use in laboratory experiments,Luke Goertzen; Nicole Mehr; Manuel F. López; Chet Udell; J. S. Selker,Oregon State University; Oregon State University; Oregon State University; Oregon State University; Oregon State University,2020,2020-05-23,en,article,9,0.637,[],False,gold,2025-08-12T19:22:33.815832,2020-05-29,Intravenous Infusion Technology and Safety,Engineering,Biomedical Engineering,Physical Sciences,cc-by-nc-nd,
https://openalex.org/W3026265732,https://doi.org/10.1016/j.ohx.2020.e00113,DIY hybrid SSVEP-P300 LED stimuli for BCI platform using EMOTIV EEG headset,DIY hybrid SSVEP-P300 LED stimuli for BCI platform using EMOTIV EEG headset,Surej Mouli; Ramaswamy Palaniappan,University of Kent; University of Kent,2020,2020-05-22,en,article,13,0.929,[],False,gold,2025-08-17T17:48:10.466059,2020-05-29,EEG and Brain-Computer Interfaces,Neuroscience,Cognitive Neuroscience,Life Sciences,cc-by,
https://openalex.org/W3011080363,https://doi.org/10.1016/j.ohx.2020.e00114,TDT Sandwich: An open source dry heat system for characterizing the thermal resistance of microorganisms,TDT Sandwich: An open source dry heat system for characterizing the thermal resistance of microorganisms,Soon Kiat Lau; Jeyamkondan Subbiah,University of Nebraska–Lincoln; University of Nebraska–Lincoln; University of Arkansas at Fayetteville,2020,2020-06-07,en,article,11,1.373,[],False,gold,2025-08-16T01:24:48.698879,2020-03-23,thermodynamics and calorimetric analyses,Chemistry,Physical and Theoretical Chemistry,Physical Sciences,cc-by-nc-nd,
https://openalex.org/W3033059868,https://doi.org/10.1016/j.ohx.2020.e00115,"The FAST Pump, a low-cost, easy to fabricate, SLA-3D-printed peristaltic pump for multi-channel systems in any lab","The FAST Pump, a low-cost, easy to fabricate, SLA-3D-printed peristaltic pump for multi-channel systems in any lab",Alexander Jönsson; Arianna Toppi; Martin Dufva,Technical University of Denmark; Technical University of Denmark; Technical University of Denmark,2020,2020-06-07,en,article,35,2.149,[],False,gold,2025-08-18T17:45:37.097724,2020-06-12,Microfluidic and Capillary Electrophoresis Applications,Engineering,Biomedical Engineering,Physical Sciences,cc-by,
https://openalex.org/W3034272256,https://doi.org/10.1016/j.ohx.2020.e00116,Customizable Recorder of Animal Kinesis (CRoAK): A multi-axis instrumented enclosure for measuring animal movements,Customizable Recorder of Animal Kinesis (CRoAK): A multi-axis instrumented enclosure for measuring animal movements,Saumya Gupta; Peter Marchetto; Mark A. Bee,University of Minnesota; University of Minnesota; University of Minnesota; Twin Cities Orthopedics,2020,2020-06-10,en,article,4,0.44,[],False,gold,2025-07-18T17:45:49.835081,2020-06-19,Animal Vocal Communication and Behavior,"Biochemistry, Genetics and Molecular Biology",Developmental Biology,Life Sciences,cc-by-nc-nd,
https://openalex.org/W3034424147,https://doi.org/10.1016/j.ohx.2020.e00117,Facially expressive humanoid robotic face,Facially expressive humanoid robotic face,Zanwar Faraj; Mert Selamet; Carlos Morales; Patricio Torres; Maimuna Hossain; Boyuan Chen; Hod Lipson,Columbia University; Columbia University; Columbia University; Columbia University; Columbia University; Columbia University; Columbia University,2020,2020-06-12,en,article,49,7.011,[],False,gold,2025-08-21T03:58:19.153302,2020-06-19,Social Robot Interaction and HRI,Psychology,Social Psychology,Social Sciences,cc-by,
https://openalex.org/W3036200401,https://doi.org/10.1016/j.ohx.2020.e00118,Bringing IoT to the Lab: SiLA2 and Open-Source-Powered Gateway Module for Integrating Legacy Devices into the Digital Laboratory,Bringing IoT to the Lab: SiLA2 and Open-Source-Powered Gateway Module for Integrating Legacy Devices into the Digital Laboratory,Marc Porr; Sebastian Schwarz; Ferdinand Lange; Laura Niemeyer; Thorleif Hentrop; Daniel Marquard; Patrick Lindner; Thomas Scheper; Sascha Beutel,Leibniz University Hannover; Leibniz University Hannover; Leibniz University Hannover; Leibniz University Hannover; Leibniz University Hannover; Leibniz University Hannover; Leibniz University Hannover; Leibniz University Hannover; Leibniz University Hannover,2020,2020-06-21,en,article,15,3.068,[],False,gold,2025-07-17T00:17:18.548878,2020-06-25,Scientific Computing and Data Management,Decision Sciences,Information Systems and Management,Social Sciences,cc-by-nc-nd,
https://openalex.org/W3037226752,https://doi.org/10.1016/j.ohx.2020.e00119,Development and validation of a low-cost polymer selective laser sintering machine,Development and validation of a low-cost polymer selective laser sintering machine,Martin Mapley; Yidi Lu; Shaun D. Gregory; Jo P. Pauls; Geoff Tansley; Andrew Busch,Prince Charles Hospital; Griffith University; The University of Queensland; Prince Charles Hospital; Prince Charles Hospital; Monash University; Griffith University; Prince Charles Hospital; Griffith University; Prince Charles Hospital; Griffith University; Griffith University,2020,2020-06-27,en,article,4,0.277,[],False,gold,2025-07-18T10:58:47.690602,2020-07-02,Additive Manufacturing and 3D Printing Technologies,Engineering,Automotive Engineering,Physical Sciences,cc-by-nc-nd,
https://openalex.org/W3031794074,https://doi.org/10.1016/j.ohx.2020.e00120,A low-cost and customizable alternative for commercial implantable cannula for intracerebral administration in mice,A low-cost and customizable alternative for commercial implantable cannula for intracerebral administration in mice,Rogneda B. Kazanskaya; Alexander V. Lopachev; Т. Н. Федорова; Raul R. Gainetdinov; Anna B. Volnova,St Petersburg University; Research Center of Neurology; Research Center of Neurology; St Petersburg University; St Petersburg University,2020,2020-06-27,en,article,5,0.0,[],False,gold,2025-08-17T15:23:08.080982,2020-06-05,Amyotrophic Lateral Sclerosis Research,Medicine,Neurology,Health Sciences,cc-by-nc-nd,
https://openalex.org/W3037107428,https://doi.org/10.1016/j.ohx.2020.e00121,Rotating-liquid-based hydrogel bead generator,Rotating-liquid-based hydrogel bead generator,Haipeng Zhang; Sangjin Ryu,University of Nebraska–Lincoln; University of Nebraska–Lincoln,2020,2020-06-27,en,article,0,0.0,[],False,gold,2025-02-06T06:48:10.122117,2020-07-02,Innovative Microfluidic and Catalytic Techniques Innovation,Engineering,Biomedical Engineering,Physical Sciences,cc-by-nc-nd,
https://openalex.org/W3041402217,https://doi.org/10.1016/j.ohx.2020.e00123,Open-source autosampler for elemental and isotopic analyses of solids,Open-source autosampler for elemental and isotopic analyses of solids,Matheus C. Carvalho; William Eickhoff; Michael Drexl,Southern Cross University; Southern Cross University; Southern Cross University,2020,2020-07-10,en,article,21,1.03,[],False,gold,2025-08-16T02:44:18.897680,2020-07-16,Isotope Analysis in Ecology,Environmental Science,Ecology,Physical Sciences,cc-by,
https://openalex.org/W3044677878,https://doi.org/10.1016/j.ohx.2020.e00124,Uniform wet-Spinning Mechanically Automated (USMA) fiber device,Uniform wet-Spinning Mechanically Automated (USMA) fiber device,Alexander N. Mitropoulos; Kylor T. Kiesewetter; Eric Horne; J. H. Butler; Joseph R. Loverde; J. Kenneth﻿ Wickiser,United States Military Academy; United States Military Academy; United States Military Academy; United States Military Academy; United States Military Academy; United States Military Academy,2020,2020-07-23,en,article,2,0.135,[],False,gold,2025-08-19T12:52:50.035307,2020-07-29,Electrospun Nanofibers in Biomedical Applications,Materials Science,Biomaterials,Physical Sciences,cc-by,
https://openalex.org/W3044207154,https://doi.org/10.1016/j.ohx.2020.e00125,ESB: A low-cost EEG Synchronization Box,ESB: A low-cost EEG Synchronization Box,Marco Bilucaglia; R. Masi; Giovanni Di Stanislao; Rita Laureanti; Alessandro Fici; Riccardo Circi; Margherita Zito; Vincenzo Russo,IULM University; IULM University; University of Bologna; Politecnico di Milano; IULM University; IULM University; IULM University; IULM University,2020,2020-07-25,en,article,21,1.445,[],False,gold,2025-08-12T04:41:41.383165,2020-07-29,EEG and Brain-Computer Interfaces,Neuroscience,Cognitive Neuroscience,Life Sciences,cc-by-nc-nd,
https://openalex.org/W3043577652,https://doi.org/10.1016/j.ohx.2020.e00126,Electronic system for step width estimation using programmable system-on-chip technology and time of flight cameras,Electronic system for step width estimation using programmable system-on-chip technology and time of flight cameras,Yamir Hernando Bolaños; Carlos Felipe Rengifo Rodas; Pablo E. Caicedo; Luis Medina; Wilson Sierra,Corporación Universitaria Autónoma del Cauca; University of Cauca; Corporación Universitaria Autónoma del Cauca; Escuela Colombiana de Ingenieria Julio Garavito; Escuela Colombiana de Ingenieria Julio Garavito,2020,2020-07-18,en,article,6,0.784,[],False,gold,2025-08-19T13:11:41.886496,2020-07-23,"Balance, Gait, and Falls Prevention",Health Professions,"Physical Therapy, Sports Therapy and Rehabilitation",Health Sciences,cc-by-nc-nd,
https://openalex.org/W3044003204,https://doi.org/10.1016/j.ohx.2020.e00127,LED Zappelin’: An open source LED controller for arbitrary spectrum visual stimulation and optogenetics during 2-photon imaging,LED Zappelin’: An open source LED controller for arbitrary spectrum visual stimulation and optogenetics during 2-photon imaging,Maxime JY Zimmermann; André Maia Chagas; Philipp Bartel; Sînziana Pop; Lucia L. Prieto-Godino; Tom Baden,University of Sussex; University of Tübingen; University of Sussex; University of Sussex; The Francis Crick Institute; The Francis Crick Institute; University of Sussex; University of Tübingen,2020,2020-07-22,en,article,19,1.864,[],False,gold,2025-08-17T12:55:06.428972,2020-07-29,Photoreceptor and optogenetics research,Neuroscience,Cellular and Molecular Neuroscience,Life Sciences,cc-by,
https://openalex.org/W3046854711,https://doi.org/10.1016/j.ohx.2020.e00128,openPFGE: An open source and low cost pulsed-field gel electrophoresis equipment,openPFGE: An open source and low cost pulsed-field gel electrophoresis equipment,Diego Lagos-Susaeta; Oriana Salazar; Juan A. Asenjo,University of Chile; University of Chile; University of Chile,2020,2020-08-02,en,article,6,0.572,[],False,gold,2025-07-17T21:01:02.700346,2020-08-07,Bacteriophages and microbial interactions,Environmental Science,Ecology,Physical Sciences,cc-by,
https://openalex.org/W3035906072,https://doi.org/10.1016/j.ohx.2020.e00129,Conversion of self-contained breathing apparatus mask to open source powered air-purifying particulate respirator for fire fighter COVID-19 response,Conversion of self-contained breathing apparatus mask to open source powered air-purifying particulate respirator for fire fighter COVID-19 response,Benjamin R. Hubbard; Joshua M. Pearce,Michigan Technological University; Équipe de Recherche sur les Processus Innovatifs; Michigan Technological University; Aalto University; Université de Lorraine,2020,2020-07-27,en,article,17,2.194,[],False,gold,2025-08-16T10:28:12.622963,2020-06-25,Spaceflight effects on biology,Medicine,Physiology,Health Sciences,cc-by,
https://openalex.org/W3029076050,https://doi.org/10.1016/j.ohx.2020.e00130,Open source high-temperature RepRap for 3-D printing heat-sterilizable PPE and other applications,Open source high-temperature RepRap for 3-D printing heat-sterilizable PPE and other applications,Noah G. Skrzypczak; Nagendra G. Tanikella; Joshua M. Pearce,Michigan Technological University; Michigan Technological University; Michigan Technological University; Aalto University; Université de Lorraine; Équipe de Recherche sur les Processus Innovatifs,2020,2020-07-30,en,article,39,3.421,[],False,gold,2025-07-19T14:35:31.601821,2020-06-05,Additive Manufacturing and 3D Printing Technologies,Engineering,Automotive Engineering,Physical Sciences,cc-by,
https://openalex.org/W3047967775,https://doi.org/10.1016/j.ohx.2020.e00131,Partially RepRapable automated open source bag valve mask-based ventilator,Partially RepRapable automated open source bag valve mask-based ventilator,Aliaksei Petsiuk; Nagendra G. Tanikella; Samantha Dertinger; Adam Pringle; Shane Oberloier; Joshua M. Pearce,Michigan Technological University; Michigan Technological University; Michigan Technological University; Michigan Technological University; Michigan Technological University; Aalto University; Michigan Technological University; Université de Lorraine,2020,2020-08-11,en,article,56,6.386,[],False,gold,2025-08-16T10:28:11.309704,2020-08-13,Respiratory Support and Mechanisms,Medicine,Pulmonary and Respiratory Medicine,Health Sciences,cc-by,
https://openalex.org/W3048865414,https://doi.org/10.1016/j.ohx.2020.e00132,Low-cost open hardware system for behavioural experiments simultaneously with electrophysiological recordings,Low-cost open hardware system for behavioural experiments simultaneously with electrophysiological recordings,Leandro A. A. Aguiar; Nivaldo A. P. de Vasconcelos; Gabriela Chiuffa Tunes; Antonio J. Fontenele; Romildo de Albuquerque Nogueira; Marcelo Bussotti Reyes; Pedro V. Carelli,Universidade Federal de Pernambuco; Universidade Federal da Paraíba; Universidade Federal Rural de Pernambuco; Universidade Federal de Pernambuco; University of Minho; Universidade Federal do ABC; Universidade Federal de Pernambuco; Universidade Federal Rural de Pernambuco; Universidade Federal do ABC; Universidade Federal de Pernambuco,2020,2020-08-10,en,article,5,0.103,[],False,gold,2025-08-16T05:00:13.843194,2020-08-18,Neural dynamics and brain function,Neuroscience,Cognitive Neuroscience,Life Sciences,cc-by-nc-nd,
https://openalex.org/W3055102267,https://doi.org/10.1016/j.ohx.2020.e00133,"High precision laboratory dryer for thin layer and bulk drying with adjustable temperature, relative humidity and velocity of the drying air","High precision laboratory dryer for thin layer and bulk drying with adjustable temperature, relative humidity and velocity of the drying air",Sebastian Reyer; Sebastian Awiszus; Klaus Meissner; Joachim Müller,University of Hohenheim; University of Hohenheim; University of Hohenheim; University of Hohenheim,2020,2020-08-18,en,article,5,0.511,[],False,gold,2025-08-17T01:27:33.355725,2020-08-24,Food Drying and Modeling,Agricultural and Biological Sciences,Food Science,Life Sciences,cc-by,
https://openalex.org/W3070373641,https://doi.org/10.1016/j.ohx.2020.e00134,micrObs – A customizable time-lapse camera for ecological studies,micrObs – A customizable time-lapse camera for ecological studies,Alexander Winterl; Sebastian Richter; Aymeric Houstin; Anna P. Nesterova; Francesco Bonadonna; Werner Schneider; Ben Fabry; Céline Le Bohec; Daniel P. Zitterbart,Friedrich-Alexander-Universität Erlangen-Nürnberg; Woods Hole Oceanographic Institution; Friedrich-Alexander-Universität Erlangen-Nürnberg; Woods Hole Oceanographic Institution; Institut Pluridisciplinaire Hubert Curien; Scientific Centre of Monaco; Physiologie de la Reproduction et des Comportements; Centre d'Écologie Fonctionnelle et Évolutive; Centre d'Écologie Fonctionnelle et Évolutive; Friedrich-Alexander-Universität Erlangen-Nürnberg; Friedrich-Alexander-Universität Erlangen-Nürnberg; Scientific Centre of Monaco; Institut Pluridisciplinaire Hubert Curien; Friedrich-Alexander-Universität Erlangen-Nürnberg; Woods Hole Oceanographic Institution,2020,2020-08-20,en,article,3,0.312,[],False,gold,2025-08-21T02:04:03.169842,2020-08-24,Underwater Vehicles and Communication Systems,Engineering,Ocean Engineering,Physical Sciences,cc-by-nc-nd,
https://openalex.org/W3025081628,https://doi.org/10.1016/j.ohx.2020.e00135,"Parametric nasopharyngeal swab for sampling COVID-19 and other respiratory viruses: Open source design, SLA 3-D printing and UV curing system","Parametric nasopharyngeal swab for sampling COVID-19 and other respiratory viruses: Open source design, SLA 3-D printing and UV curing system",Nicole Gallup; Adam Pringle; Shane Oberloier; Nagendra G. Tanikella; Joshua M. Pearce,Michigan Technological University; Michigan Technological University; Michigan Technological University; Michigan Technological University; Michigan Technological University; Équipe de Recherche sur les Processus Innovatifs; Aalto University; Université de Lorraine,2020,2020-08-29,en,article,31,0.648,[],False,gold,2025-07-19T14:35:58.889345,2020-05-21,SARS-CoV-2 detection and testing,Medicine,Infectious Diseases,Health Sciences,cc-by,
https://openalex.org/W3082015638,https://doi.org/10.1016/j.ohx.2020.e00136,Low cost CO2 sensing: A simple microcontroller approach with calibration and field use,Low cost CO2 sensing: A simple microcontroller approach with calibration and field use,Sarah L. Brown; Claire Goulsbra; Martin Evans; Theodor Heath; Emma Shuttleworth,University of Manchester; University of Manchester; University of Manchester; University of Manchester; University of Manchester,2020,2020-09-01,en,article,28,1.829,[],False,gold,2025-08-05T02:38:52.230733,2020-09-08,Peatlands and Wetlands Ecology,Environmental Science,Ecology,Physical Sciences,cc-by-nc-nd,
https://openalex.org/W3082194400,https://doi.org/10.1016/j.ohx.2020.e00137,Open source arc analyzer: Multi-sensor monitoring of wire arc additive manufacturing,Open source arc analyzer: Multi-sensor monitoring of wire arc additive manufacturing,Adam Pringle; Shane Oberloier; Aliaksei Petsiuk; Paul G. Sanders; Joshua M. Pearce,Michigan Technological University; Michigan Technological University; Michigan Technological University; Michigan Technological University; Michigan Technological University; Aalto University,2020,2020-09-01,en,article,26,1.927,[],False,gold,2025-08-18T17:56:20.518197,2020-09-08,Additive Manufacturing Materials and Processes,Engineering,Mechanical Engineering,Physical Sciences,cc-by,
https://openalex.org/W3086661127,https://doi.org/10.1016/j.ohx.2020.e00138,Low-cost double pendulum for high-quality data collection with open-source video tracking and analysis,Low-cost double pendulum for high-quality data collection with open-source video tracking and analysis,Audun Myers; Joshua R. Tempelman; David Petrushenko; Firas A. Khasawneh,Michigan State University; Virginia Tech; Virginia Tech; Michigan State University; Virginia Tech; Michigan State University; Virginia Tech; Michigan State University,2020,2020-09-11,en,article,6,0.516,[],False,gold,2025-08-17T20:09:00.318095,2020-09-21,Model Reduction and Neural Networks,Physics and Astronomy,Statistical and Nonlinear Physics,Physical Sciences,cc-by,
https://openalex.org/W3086752659,https://doi.org/10.1016/j.ohx.2020.e00140,Open-source automated centrifugal pump test rig,Open-source automated centrifugal pump test rig,Clayton Semenzin; Martin Mapley; Eric L. Wu; Jo P. Pauls; Benjamin Simpson; Shaun D. Gregory; Geoff Tansley,Prince Charles Hospital; Griffith University; Prince Charles Hospital; Griffith University; Prince Charles Hospital; The University of Queensland; Prince Charles Hospital; Griffith University; Nottingham Trent University; Prince Charles Hospital; Monash University; Prince Charles Hospital; Griffith University,2020,2020-09-11,en,article,1,0.14,[],False,gold,2025-08-18T02:36:16.971371,2020-09-21,Cavitation Phenomena in Pumps,Engineering,Mechanics of Materials,Physical Sciences,cc-by,
https://openalex.org/W3011682103,https://doi.org/10.1016/j.ohx.2020.e00141,HumidOSH: A self-contained environmental chamber with controls for relative humidity and fan speed,HumidOSH: A self-contained environmental chamber with controls for relative humidity and fan speed,Soon Kiat Lau; Jeyamkondan Subbiah,University of Nebraska–Lincoln; University of Nebraska–Lincoln; University of Arkansas at Fayetteville,2020,2020-09-10,en,article,20,1.273,[],False,gold,2025-08-17T20:24:57.249263,2020-03-23,Electrowetting and Microfluidic Technologies,Engineering,Electrical and Electronic Engineering,Physical Sciences,cc-by-nc-nd,
https://openalex.org/W3084638698,https://doi.org/10.1016/j.ohx.2020.e00142,Portable open-source autosampler for shallow waters,Portable open-source autosampler for shallow waters,Matheus C. Carvalho,Southern Cross University,2020,2020-09-10,en,article,13,0.793,[],False,gold,2025-08-20T06:35:42.335271,2020-09-21,Modular Robots and Swarm Intelligence,Engineering,Mechanical Engineering,Physical Sciences,cc-by-nc-nd,
https://openalex.org/W3087539832,https://doi.org/10.1016/j.ohx.2020.e00143,Bottom-illuminated orbital shaker for microalgae cultivation,Bottom-illuminated orbital shaker for microalgae cultivation,Jakub Nedbal; Lu Gao; Klaus Suhling,King's College London; Heinrich Heine University Düsseldorf; Forschungszentrum Jülich; King's College London,2020,2020-09-16,en,article,17,0.649,[],False,gold,2025-07-22T17:48:07.254471,2020-09-25,Algal biology and biofuel production,Energy,"Renewable Energy, Sustainability and the Environment",Physical Sciences,cc-by,
https://openalex.org/W3089469783,https://doi.org/10.1016/j.ohx.2020.e00144,Pressure Optimized PowEred Respirator (PROPER): A miniaturized wearable cleanroom and biosafety system for aerially transmitted viral infections such as COVID-19,Pressure Optimized PowEred Respirator (PROPER): A miniaturized wearable cleanroom and biosafety system for aerially transmitted viral infections such as COVID-19,Miracle Israel Nazarious; Thasshwin Mathanlal; María‐Paz Zorzano; Javier Martín‐Torres,Luleå University of Technology; Luleå University of Technology; Luleå University of Technology; Centro de Astrobiología; University of Aberdeen; King's College Hospital; Luleå University of Technology; King's College Hospital; Instituto Andaluz de Ciencias de la Tierra; University of Aberdeen,2020,2020-10-01,en,article,9,0.993,[],False,gold,2025-08-16T14:42:23.363675,2020-10-08,Respiratory Support and Mechanisms,Medicine,Pulmonary and Respiratory Medicine,Health Sciences,cc-by,
https://openalex.org/W3088895367,https://doi.org/10.1016/j.ohx.2020.e00145,ATMO-vent: An adapted breathing atmosphere for COVID-19 patients,ATMO-vent: An adapted breathing atmosphere for COVID-19 patients,Thasshwin Mathanlal; Miracle Israel Nazarious; Roberto Mantas-Nakhai; María‐Paz Zorzano; Javier Martín‐Torres,Luleå University of Technology; Luleå University of Technology; Luleå University of Technology; Centro de Astrobiología; Luleå University of Technology; University of Aberdeen; King's College Hospital; University of Aberdeen; King's College Hospital; Instituto Andaluz de Ciencias de la Tierra; Luleå University of Technology,2020,2020-09-26,en,article,11,1.419,[],False,gold,2025-07-16T15:54:58.672117,2020-10-01,Respiratory Support and Mechanisms,Medicine,Pulmonary and Respiratory Medicine,Health Sciences,cc-by,
https://openalex.org/W3091525640,https://doi.org/10.1016/j.ohx.2020.e00146,A high throughput tensile ice adhesion measurement system,A high throughput tensile ice adhesion measurement system,Kiana Mirshahidi; Kamran Alasvand Zarasvand; Wenting Luo; Kevin Golovin,Okanagan University College; University of British Columbia; Okanagan University College; University of British Columbia; Okanagan University College; University of British Columbia; Okanagan University College; University of British Columbia,2020,2020-10-01,en,article,14,1.705,[],False,gold,2025-07-18T01:44:54.269691,2020-10-08,Icing and De-icing Technologies,Engineering,Aerospace Engineering,Physical Sciences,cc-by,
https://openalex.org/W3092296598,https://doi.org/10.1016/j.ohx.2020.e00147,Automated multiport flow-through water pumping and sampling system,Automated multiport flow-through water pumping and sampling system,David A. Mucciarone; Robert B. Dunbar,Stanford University; Stanford University,2020,2020-10-01,en,article,3,0.158,[],False,gold,2025-08-17T13:18:14.978306,2020-10-15,Water Quality Monitoring Technologies,Environmental Science,Water Science and Technology,Physical Sciences,cc-by-nc-nd,
https://openalex.org/W3138002298,https://doi.org/10.1016/j.ohx.2020.e00148,A low-cost didactic module for testing advanced control algorithms,A low-cost didactic module for testing advanced control algorithms,Omar Gustavo Celso Pinares-Mamani; Juan C. Cutipa‐Luque,Universidad Nacional de San Agustin de Arequipa; Universidad Nacional de San Agustin de Arequipa,2020,2020-10-01,en,article,4,0.386,[],False,gold,2025-08-18T03:18:39.468454,2021-03-29,Experimental Learning in Engineering,Engineering,Media Technology,Physical Sciences,cc-by,
https://openalex.org/W3092288228,https://doi.org/10.1016/j.ohx.2020.e00149,iFO (infrared Fish Observation) – An open source low-cost infrared underwater video system,iFO (infrared Fish Observation) – An open source low-cost infrared underwater video system,Andreas Hermann; Jérôme Chladek; Daniel Stepputtis,,2020,2020-10-01,en,article,12,0.711,[],False,gold,2025-08-16T08:17:46.876784,2020-10-15,Water Quality Monitoring Technologies,Environmental Science,Water Science and Technology,Physical Sciences,cc-by,
https://openalex.org/W3094213670,https://doi.org/10.1016/j.ohx.2020.e00151,Fly-by-Pi: Open source closed-loop control for geotechnical centrifuge testing applications,Fly-by-Pi: Open source closed-loop control for geotechnical centrifuge testing applications,André Broekman; S.W. Jacobsz; Hendrik Louw; Elsabé P. Kearsley; Tiago Gaspar; Talia S. da Silva Burke,University of Pretoria; University of Pretoria; University of Pretoria; University of Pretoria; University of Pretoria; University of Pretoria,2020,2020-10-01,en,article,10,0.716,[],False,gold,2025-08-16T06:00:38.573058,2020-10-29,Electrowetting and Microfluidic Technologies,Engineering,Electrical and Electronic Engineering,Physical Sciences,cc-by,
https://openalex.org/W3094121686,https://doi.org/10.1016/j.ohx.2020.e00152,OpenWorkstation: A modular open-source technology for automated in vitro workflows,OpenWorkstation: A modular open-source technology for automated in vitro workflows,Sebastian Eggert; Pawel Mieszczanek; Christoph Meinert; Dietmar W. Hutmacher,Queensland University of Technology; Technical University of Munich; Queensland University of Technology; Queensland University of Technology; Queensland University of Technology,2020,2020-10-01,en,article,37,2.307,[],False,gold,2025-07-16T11:06:14.654395,2020-10-29,3D Printing in Biomedical Research,Engineering,Biomedical Engineering,Physical Sciences,cc-by,
https://openalex.org/W3094052672,https://doi.org/10.1016/j.ohx.2020.e00153,An elbow exoskeleton for haptic feedback made with a direct drive hobby motor,An elbow exoskeleton for haptic feedback made with a direct drive hobby motor,Hubert Kim; Alan T. Asbeck,Virginia Tech; Virginia Tech,2020,2020-10-01,en,article,10,0.749,[],False,gold,2025-08-20T10:30:59.435501,2020-10-29,Stroke Rehabilitation and Recovery,Medicine,Rehabilitation,Health Sciences,cc-by,
https://openalex.org/W3096504328,https://doi.org/10.1016/j.ohx.2020.e00154,Autonomous underwater pumping system,Autonomous underwater pumping system,David A. Mucciarone; Hans B. DeJong; Robert B. Dunbar,Stanford University; Stanford University; Stanford University,2020,2020-10-01,en,article,4,0.469,[],False,gold,2025-08-17T17:34:30.487309,2020-11-09,Underwater Vehicles and Communication Systems,Engineering,Ocean Engineering,Physical Sciences,cc-by-nc-nd,
